"","id","hrs1","marital","childs","age","educ","sex","race","income","rincome","income91","partyid","polviews","libath","colrac","colmil","colhomo","cappun","relig","attend","reliten","bible","health","class","abdefect","abnomore","abhlth","abpoor","abrape","absingle","abany","chldidel","homosex","xmovie","fear","fefam","eqincome","govtpow","aidold","aidunemp","aidcol","aidhouse","racseg","pornlaw"
"908",2616,"40",4,2,51,9,1,1,98,"11",98,3,4,"2","5","5","5",1,1,3,3,"1","3",1,"2","2","2","2","2","2","2","2","1",".","1","3","1","1","1","2","2","3",".","."
"909",2618,"10",3,1,21,12,2,1,13,".",22,5,4,".",".",".",".",1,1,1,3,"2",".",3,".",".",".",".",".",".",".","2",".","1",".","3","3","1","2","4","2","2",".","1"
"910",2619,"40",1,2,47,12,2,1,12,"10",16,4,4,"1","5","4","5",1,1,1,2,".","3",3,"1","2","1","8","1","2","2",".","1","2","1",".","2","1","3","2","4","2",".","1"
"911",2622,".",2,6,63,10,2,2,98,".",98,2,3,"2","4","4","5",1,1,1,2,"1","2",3,"1","1","1","1","1","2","2","4","1",".","2","1","3","5","1","1","2","1",".","."
"912",2623,".",3,5,71,3,2,2,98,"98",98,0,6,".",".",".",".",2,1,7,1,"1","2",1,".",".",".",".",".",".",".","3",".","2",".","2",".",".",".",".",".",".",".","1"
"913",2625,"40",1,2,50,16,1,2,12,"12",20,0,3,"2","5","5","4",1,1,7,1,".","1",2,"1","1","1","1","1","1","1",".","1","2","1","4",".",".",".",".",".",".","4","1"
"914",2634,"40",3,1,48,11,2,1,11,"11",13,1,4,"1","5","5","5",1,1,0,2,"1","3",2,"1","1","1","1","1","1","1","3","1",".","1","2","4","8","2","8","2","2",".","."
"915",2640,".",2,2,29,12,2,2,11,".",14,3,4,"8","4","8","4",2,1,8,3,".","2",3,"2","2","1","2","1","2","2",".","1","2","1","3",".",".",".",".",".",".","4","1"
"916",2641,"40",5,2,47,12,2,2,12,"12",15,6,2,".",".",".",".",2,1,8,1,"1",".",3,".",".",".",".",".",".",".","8",".","2",".","3","1","1","1","1","1","1",".","1"
"917",2646,"15",1,1,44,14,2,1,12,"6",18,6,7,".",".",".",".",1,1,7,1,"1","2",2,".",".",".",".",".",".",".","3",".","2",".","2",".",".",".",".",".",".",".","1"
"918",2647,"48",2,2,59,16,1,1,12,"12",19,1,4,"2","5","5","5",1,1,5,1,"2","1",1,"2","2","2","2","2","2","2","8","1",".","1","3","4","2","2","3","2","3",".","."
"919",2657,"40",1,0,28,8,2,1,11,"9",13,3,4,".",".",".",".",1,1,0,2,"1",".",2,".",".",".",".",".",".",".","3",".","1",".","3","8","8","2","8","1","2",".","2"
"920",2658,".",2,5,65,8,1,1,12,"99",17,6,6,"1","4","5","5",1,1,5,1,".","3",2,"2","2","1","2","2","2","2",".","1","2","1","2",".",".",".",".",".",".","3","1"
"921",2659,".",1,2,58,8,2,1,6,".",6,0,8,"1","5","4","4",1,1,0,1,"1","3",2,"1","1","1","1","1","1","1","2","8",".","1","3",".",".",".",".",".",".","1","."
"922",2661,".",2,6,41,3,2,2,98,".",98,3,8,".",".",".",".",2,1,9,1,"1","4",2,".",".",".",".",".",".",".","9",".","2",".","1",".",".",".",".",".",".",".","1"
"923",2664,"64",1,3,63,9,1,2,10,"10",11,5,5,"2","4","4","5",1,1,5,2,"1","2",2,"2","1","2","1","1","1","1","3","1",".","2","2",".",".",".",".",".",".","2","."
"924",2681,".",2,3,64,8,2,1,9,".",10,0,4,"1","5","5","5",1,1,7,2,".","1",2,"2","2","8","2","8","2","2",".","1","2","8",".","5","1","2","4","1","2",".","1"
"925",2684,"38",1,2,46,16,2,1,12,"12",18,1,6,"2","5","5","8",8,1,8,1,"2","1",2,"2","2","8","2","8","2","2","2","1",".","2","4",".",".",".",".",".",".","4","."
"926",2685,"60",5,9,37,12,1,1,12,"11",15,5,4,"2","5","5","5",1,1,0,2,".","2",2,"1","1","1","1","1","1","1",".","1","1","2","3",".",".",".",".",".",".","3","2"
"927",2688,".",2,6,73,6,2,1,10,"99",11,1,2,"1","5","5","5",8,1,7,1,"1","2",3,"8","8","1","2","2","8","8","2","1",".","2","2","2","3","1","2","9","9",".","."
"928",2689,".",2,6,89,3,1,1,13,"99",22,5,4,"1","5","5","5",2,1,1,2,".","4",8,"8","2","8","2","8","2","2",".","1","2","8","8",".",".",".",".",".",".","9","1"
"929",2693,"38",5,0,34,13,1,1,9,"9",9,3,4,"2","5","5","4",1,1,1,2,".","1",2,"1","2","1","2","2","2","2",".","8","2","2","1",".",".",".",".",".",".","3","2"
"930",2698,".",3,2,29,11,2,1,9,".",9,4,8,"1","5","5","4",2,1,3,2,"1","3",1,"2","2","2","2","2","2","2","2","1",".","2","1",".",".",".",".",".",".","4","."
"931",2702,"59",1,0,44,11,1,1,8,".",8,6,4,"1","5","5","5",1,1,0,1,".","3",2,"1","2","1","1","1","2","2",".","1","1","1","3",".",".",".",".",".",".","3","2"
"932",2704,".",1,2,32,13,2,1,11,".",13,5,4,".",".",".",".",2,5,7,1,"1",".",2,".",".",".",".",".",".",".","2",".","2",".","3","2","2","1","2","1","2",".","1"
"933",2706,"42",1,1,21,12,2,1,9,"9",9,4,5,"1","5","5","4",1,4,1,4,".","2",2,"1","2","1","2","1","2","1",".","1","1","1",".","2","4","2","4","2","3",".","1"
"934",2708,"40",1,3,62,11,2,1,11,"9",14,1,5,"2","5","8","5",1,1,7,1,"1","2",3,"2","2","1","2","1","2","2","4","1",".","1","2",".",".",".",".",".",".","2","."
"935",2712,".",1,4,46,12,2,1,12,".",18,2,4,".",".",".",".",1,2,2,2,"1","3",2,".",".",".",".",".",".",".","2",".","1",".","2",".",".",".",".",".",".",".","2"
"936",2714,"32",1,2,48,14,2,1,12,"9",20,6,7,"1","5","5","5",1,1,8,1,"1","4",3,"2","2","1","2","2","2","2","1","1",".","1","2","5","1","3","4","3","3",".","."
"937",2715,".",1,2,38,12,2,1,12,"2",20,3,4,"2","5","5","4",8,5,7,1,".","1",3,"1","2","1","2","1","8","2",".","8","2","2",".","4","2","2","3","2","2",".","2"
"938",2721,"40",1,2,25,12,2,1,12,"9",20,5,4,"2","5","5","4",1,1,9,9,"1","2",2,"1","1","1","2","1","2","2","2","8",".","1","3",".",".",".",".",".",".","3","."
"939",2727,"38",1,4,38,16,1,1,12,"11",19,6,6,"2","4","5","4",1,1,8,1,"1","3",2,"2","2","2","2","2","2","2","4","1",".","2","3",".",".",".",".",".",".","4","."
"940",2733,"45",1,0,39,12,2,1,12,"11",19,2,5,"1","5","5","4",1,2,2,2,"2","2",2,"1","2","1","2","1","2","2","2","1",".","1","3",".",".",".",".",".",".","1","."
"941",2735,".",1,4,25,10,2,1,11,"11",14,5,4,"2","4","5","5",1,1,8,3,"1","2",2,"1","2","1","2","2","2","2","2","1",".","1","2",".",".",".",".",".",".","3","."
"942",2737,"41",1,4,49,13,1,1,12,"9",16,3,4,".",".",".",".",1,1,0,2,"1",".",3,".",".",".",".",".",".",".","2",".","2",".","2","3","2","2","3","1","3",".","2"
"943",2738,"40",3,1,39,14,1,2,12,"12",17,0,4,".",".",".",".",2,1,8,1,"1","1",2,".",".",".",".",".",".",".","4",".","2",".","8",".",".",".",".",".",".",".","1"
"944",2739,"53",3,3,39,17,1,1,12,"12",19,6,6,"2","4","5","4",1,1,7,1,"9","1",3,"2","2","2","2","2","2","2","2","1",".","2","3",".",".",".",".",".",".","4","."
"945",2741,"40",1,4,51,13,1,1,12,"11",19,5,4,".",".",".",".",1,1,3,2,"2",".",2,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","2"
"946",2743,"40",2,3,69,12,2,1,99,"99",99,0,4,".",".",".",".",1,1,9,3,"1",".",2,".",".",".",".",".",".",".","2",".","2",".","2","2","3","2","8","2","8",".","1"
"947",2744,"64",5,1,23,13,1,2,11,"11",13,3,3,".",".",".",".",1,1,4,3,"1","3",2,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","2"
"948",2749,".",1,7,60,12,2,1,12,"99",18,5,4,"1","4","4","4",1,1,7,1,"2","2",3,"1","2","1","2","8","2","2","3","4",".","2","4","3","3","1","3","1","2",".","."
"949",2750,".",2,4,78,11,1,1,13,".",22,0,4,".",".",".",".",1,1,8,2,"2",".",3,".",".",".",".",".",".",".","4",".","2",".","3","4","2","2","2","2","2",".","2"
"950",2752,"19",1,3,29,12,1,3,13,"13",22,2,8,".",".",".",".",1,4,0,4,"8","1",2,".",".",".",".",".",".",".","4",".","2",".","2",".",".",".",".",".",".",".","8"
"951",2754,".",2,3,67,12,2,1,9,".",9,0,2,".",".",".",".",2,1,3,2,"3",".",2,".",".",".",".",".",".",".","8",".","2",".","4",".",".",".",".",".",".",".","2"
"952",2758,"80",1,3,37,12,1,1,12,"12",20,2,3,"2","5","5","4",2,1,9,9,"2","1",2,"1","2","1","2","1","2","2","3","1",".","2","4",".",".",".",".",".",".","4","."
"953",2762,".",5,0,19,11,2,2,98,".",98,5,8,"8","5","5","5",2,1,7,2,"1","1",2,"1","2","1","2","1","2","2","2","1",".","2","3","2","2","2","1","1","1",".","."
"954",2763,"40",1,5,60,9,1,2,11,"9",13,0,2,"2","5","5","5",1,1,4,3,"2","1",3,"1","1","1","1","1","1","1","2","1",".","2","2",".",".",".",".",".",".","4","."
"955",2768,"40",1,3,58,12,2,1,12,"10",16,3,6,".",".",".",".",1,4,0,4,"3",".",3,".",".",".",".",".",".",".","2",".","2",".","3","5","3","2","3","1","2",".","1"
"956",2771,"40",1,1,23,13,2,1,11,"4",13,3,5,"2","5","5","5",1,4,2,4,"2","2",3,"1","2","1","2","1","2","2","3","4",".","2","3",".",".",".",".",".",".","4","."
"957",2772,"48",1,2,34,12,2,2,12,"12",21,1,4,"2","5","4","4",1,1,2,2,"2","2",2,"8","8","1","8","8","2","8","4","1",".","1","3",".",".",".",".",".",".","4","."
"958",2773,"45",1,3,64,16,1,1,12,"12",21,4,3,"2","4","4","4",2,2,3,2,".","1",3,"1","2","1","2","1","2","2",".","4","1","2","2",".",".",".",".",".",".","3","1"
"959",2775,".",1,5,77,10,2,1,98,".",98,1,4,"1","5","5","5",1,1,3,3,".","3",3,"1","1","1","8","1","1","2",".","1","2","8","2",".",".",".",".",".",".","4","1"
"960",2779,"40",3,2,50,12,1,1,12,"12",15,1,4,".",".",".",".",1,1,1,2,"2","3",1,".",".",".",".",".",".",".","2",".","1",".","2",".",".",".",".",".",".",".","2"
"961",2786,"40",3,1,41,12,1,1,12,"12",16,3,4,"2","5","5","4",1,1,2,2,".","3",2,"1","1","1","1","1","1","1",".","1","2","2",".","3","2","2","4","1","3",".","2"
"962",2789,".",5,0,22,16,1,1,4,"4",4,3,3,"2","8","4","4",1,4,2,4,"3","3",2,"1","1","1","1","1","1","1","2","3",".","2","3","5","4","3","3","2","3",".","."
"963",2790,"17",1,2,30,16,2,3,12,"12",18,1,6,"1","5","4","4",2,2,8,1,"2","1",3,"2","2","2","2","2","2","2","4","1",".","2","3",".",".",".",".",".",".","4","."
"964",2791,".",5,0,29,19,1,1,8,"8",8,3,3,".",".",".",".",1,5,0,1,"2","2",2,".",".",".",".",".",".",".","1",".","2",".","4",".",".",".",".",".",".",".","2"
"965",2794,"19",5,0,19,12,2,1,11,".",13,2,7,"2","5","5","4",8,4,0,4,".","1",2,"1","1","1","1","1","2","8",".","4","2","2",".",".",".",".",".",".",".",".","2"
"966",2795,"55",3,2,47,12,2,1,12,"12",16,1,3,"2","5","5","4",8,1,0,2,".","2",2,"1","1","1","1","1","1","1",".","4","2","2","2",".",".",".",".",".",".","4","2"
"967",2799,"42",5,0,29,12,1,1,10,"10",12,5,4,"2","4","4","4",1,4,0,4,".","3",2,"1","1","1","1","1","1","1",".","8","2","2",".","4","1","2","3","3","4",".","2"
"968",2800,"35",5,1,21,12,2,1,5,".",5,1,2,".",".",".",".",1,1,1,2,"2","2",2,".",".",".",".",".",".",".","3",".","1",".","4",".",".",".",".",".",".",".","2"
"969",2802,"37",5,0,32,13,1,3,9,"9",10,5,4,".",".",".",".",1,2,4,3,"2",".",2,".",".",".",".",".",".",".","4",".","2",".","3","2","2","2","3","2","2",".","2"
"970",2804,".",1,3,43,16,2,1,12,".",21,5,6,"2","4","4","4",1,1,7,1,".","1",3,"1","1","1","2","1","2","2",".","1","2","2","2",".",".",".",".",".",".","4","1"
"971",2805,".",1,2,43,16,2,1,12,".",16,5,6,"2","4","4","4",1,1,7,1,"1","2",3,"1","1","1","1","1","1","1","8","1",".","2","2","5","1","3","4","3","3",".","."
"972",2808,"40",1,2,25,12,1,3,12,"12",16,3,8,".",".",".",".",1,5,4,1,"2",".",3,".",".",".",".",".",".",".","2",".","2",".","2","3","2","2","2","3","2",".","2"
"973",2813,".",5,0,18,11,2,3,12,".",15,2,6,"1","4","4","4",1,4,0,4,"2","1",2,"1","1","1","1","1","1","1","3","2",".","1","3","5","3","1","1","1","1",".","."
"974",2814,"32",3,5,38,16,2,3,12,"12",16,1,4,".",".",".",".",1,5,5,2,"2","2",2,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","2"
"975",2818,"35",1,1,41,13,2,1,12,"8",18,3,4,".",".",".",".",1,4,2,4,"8",".",2,".",".",".",".",".",".",".","9",".","1",".","3","4","2","2","4","1","2",".","1"
"976",2821,"31",1,2,37,12,2,1,11,"10",14,4,5,"2","5","8","4",1,5,5,2,".","2",2,"1","2","1","2","1","2","2",".","1","2","1","1",".",".",".",".",".",".","4","2"
"977",2825,".",2,2,77,12,2,1,13,"99",22,5,6,".",".",".",".",8,1,6,8,"9","2",3,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","1"
"978",2826,"40",5,0,42,17,2,1,12,"12",16,3,4,".",".",".",".",1,2,3,3,"2",".",3,".",".",".",".",".",".",".","3",".","2",".","3","3","4","1","4","2","2",".","2"
"979",2827,".",1,1,69,15,1,3,11,"99",14,3,4,"1","5","4","5",1,2,5,2,"2","3",2,"1","2","1","2","1","2","2","4","1",".","2","3",".",".",".",".",".",".","4","."
"980",2834,"40",1,2,48,16,1,1,12,"12",19,6,4,"1","5","5","5",1,4,2,4,".","2",3,"1","8","1","2","1","2","8",".","1","2","2","2",".",".",".",".",".",".","4","1"
"981",2837,"30",4,2,44,12,2,1,7,"7",7,5,4,"2","5","5","4",8,1,1,3,"2","2",3,"1","2","1","2","1","2","2","2","8",".","2","4","2","2","1","3","1","2",".","."
"982",2845,"46",1,2,36,12,2,1,10,"7",11,0,2,".",".",".",".",2,4,2,4,"3","2",2,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","2"
"983",2850,".",2,5,77,12,2,1,9,"99",10,1,5,"1","5","4","4",1,1,7,1,".","1",3,"1","2","1","2","1","2","2",".","1","2","2",".","4","2","1","8","1","2",".","1"
"984",2858,".",1,4,89,8,1,1,9,".",10,1,4,"8","5","5","5",1,1,0,2,".","2",2,"2","1","2","1","2","2","1",".","1","2","2",".","3","3","1","2","1","1",".","8"
"985",2860,".",1,2,67,9,1,1,10,".",12,0,5,"1","5","5","5",1,1,2,1,".","3",1,"1","1","1","1","1","1","1",".","2","2","2","3",".",".",".",".",".",".","3","3"
"986",2863,"41",1,3,51,14,2,1,13,"11",22,5,4,"1","5","5","5",2,1,3,2,"2","3",3,"1","2","1","2","2","2","2","2","1",".","1","3",".",".",".",".",".",".","2","."
"987",2865,"40",3,2,66,12,1,1,11,"11",13,0,4,".",".",".",".",1,1,0,1,"2",".",3,".",".",".",".",".",".",".","2",".","2",".","3","1","1","1","3","3","3",".","2"
"988",2870,"40",5,1,48,17,2,1,12,"12",18,0,4,".",".",".",".",2,2,9,1,"2","9",2,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","2"
"989",2871,".",3,7,70,12,2,1,9,".",9,1,5,"8","5","5","4",1,1,0,3,"2","2",3,"1","2","1","2","1","2","2","4","1",".","1","2",".",".",".",".",".",".","3","."
"990",2876,"40",5,0,47,18,2,1,12,"12",16,1,4,".",".",".",".",8,2,1,2,"2","2",2,".",".",".",".",".",".",".","9",".","2",".","3",".",".",".",".",".",".",".","2"
"991",2884,"40",3,2,47,12,1,1,12,"12",21,6,6,".",".",".",".",1,4,0,4,"3","2",2,".",".",".",".",".",".",".","2",".","1",".","3",".",".",".",".",".",".",".","2"
"992",2891,"40",1,2,62,12,2,1,12,"12",20,4,4,".",".",".",".",2,1,2,1,"2","2",2,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","1"
"993",2895,".",1,1,29,13,2,3,12,".",15,6,4,".",".",".",".",2,2,7,1,"2","3",2,".",".",".",".",".",".",".","2",".","2",".","2",".",".",".",".",".",".",".","1"
"994",2900,"60",5,0,37,11,1,1,4,"3",4,4,4,"2","4","4","4",1,4,0,4,"2","2",2,"1","1","1","1","1","1","1","3","3",".","2","3","4","2","2","3","2","3",".","."
"995",2902,"40",3,2,40,12,1,1,9,"9",10,5,6,"1","4","4","5",1,1,8,1,"2","3",2,"2","2","8","2","2","2","2","4","1",".","1","1","2","1","3","2","2","2",".","."
